paper_id,title,authors,year,citation_count,abstract,url,venue,keyword
317d2ac530e1db49229d6c442f50722db85afbb7,Understanding Multi-Head Attention in Abstractive Summarization,"Joris Baan, Maartje ter Hoeve, M. V. D. Wees, Anne Schuth, M. de Rijke",2019,24,"Attention mechanisms in deep learning architectures have often been used as a means of transparency and, as such, to shed light on the inner workings of the architectures. Recently, there has been a growing interest in whether or not this assumption is correct. In this paper we investigate the interpretability of multi-head attention in abstractive summarization, a sequence-to-sequence task for which attention does not have an intuitive alignment role, such as in machine translation. We first introduce three metrics to gain insight in the focus of attention heads and observe that these heads specialize towards relative positions, specific part-of-speech tags, and named entities. However, we also find that ablating and pruning these heads does not lead to a significant drop in performance, indicating redundancy. By replacing the softmax activation functions with sparsemax activation functions, we find that attention heads behave seemingly more transparent: we can ablate fewer heads and heads score higher on our interpretability metrics. However, if we apply pruning to the sparsemax model we find that we can prune even more heads, raising the question whether enforced sparsity actually improves transparency. Finally, we find that relative positions heads seem integral to summarization performance and persistently remain after pruning.",https://www.semanticscholar.org/paper/317d2ac530e1db49229d6c442f50722db85afbb7,arXiv.org,multi-head attention
e19799a9309bacff76ad93a9bc570baeec485a6d,Discriminative speaker embedding with serialized multi-layer multi-head attention,"Hongning Zhu, Kong Aik LEE, Haizhou Li",2022,11,,https://www.semanticscholar.org/paper/e19799a9309bacff76ad93a9bc570baeec485a6d,Speech Communication,multi-head attention
cab96de8934cf69b93528099a2de7462f96a2db7,Sentic Computing for Aspect-Based Opinion Summarization Using Multi-Head Attention with Feature Pooled Pointer Generator Network,"Akshi Kumar, Simran Seth, Shivam Gupta, Shivam Maini",2021,19,,https://www.semanticscholar.org/paper/cab96de8934cf69b93528099a2de7462f96a2db7,Cognitive Computation,multi-head attention
d135ef877a8be8b9ba317c9a699747954144a826,Interactive Multi-Head Attention Networks for Aspect-Level Sentiment Classification,"Qiuyue Zhang, Ran Lu, Qicai Wang, Zhenfang Zhu, Peiyu Liu",2019,18,"Aspect-level sentiment classification (ASC) has received much attention these years. With the successful application of attention networks in many fields, attention-based ASC has aroused great interest. However, most of the previous methods did not analyze the contribution of words well and the context–aspect term interaction was not well implemented, which largely limit the efficacy of models. In this paper, we exploit a novel method that is efficient and mainly adopts Multi-head Attention (MHA) networks. First, the word embedding and aspect term embedding are pre-trained by Bidirectional Encoder Representations from Transformers (BERT). Second, we make full use of MHA and convolutional operation to obtain hidden states, which is superior to traditional neural networks. Then, the interaction between context and aspect term is further implemented through averaging pooling and MHA. We conduct extensive experiments on three benchmark datasets and the final results show that the Interactive Multi-head Attention Networks (IMAN) model consistently outperforms the state-of-the-art methods on ASC task.",https://www.semanticscholar.org/paper/d135ef877a8be8b9ba317c9a699747954144a826,IEEE Access,multi-head attention
711a560882928e98234ee90bb785f3a903b436a6,Abstractive Text Summarization with Multi-Head Attention,"Jinpeng Li, Chuang Zhang, Xiaojun Chen, Yanan Cao, Pengcheng Liao, Peng Zhang",2019,17,"In this paper, we present a novel sequence-to-sequence architecture with multi-head attention for automatic summarization of long text. Summaries generated by previous abstractive methods have the problems of duplicate and missing original information commonly. To address these problems, we propose a multi-head attention summarization (MHAS) model, which uses multi-head attention mechanism to learn relevant information in different representation subspaces. The MHAS model can consider the previously predicted words when generating new words to avoid generating a summary of redundant repetition words. And it can learn the internal structure of the article by adding self-attention layer to the traditional encoder and decoder and make the model better preserve the original information. We also integrate the multi-head attention distribution into pointer network creatively to improve the performance of the model. Experiments are conducted on CNN/Daily Mail dataset, which is a long text English corpora. Experimental results show that our proposed model outperforms the previous extractive and abstractive models.",https://www.semanticscholar.org/paper/711a560882928e98234ee90bb785f3a903b436a6,IEEE International Joint Conference on Neural Network,multi-head attention
61221e1f6292c15563b8d449dc2ed2096c48f627,Improving CRNN with EfficientNet-like feature extractor and multi-head attention for text recognition,"D. V. Sang, Le Tran Bao Cuong",2019,15,"Text recognition is one of the most important and challenging tasks in image-based sequence recognition, which has various potential applications in real life. In this paper, we propose a novel convolutional-recurrent neural network (CRNN) for text recognition. Particularly, we adapt the EfficientNet architecture for extracting deep features and propose multi-head attention mechanisms to improve character localization. The experiments show that our EfficientNet-like feature extractor clearly outperforms other previous CNN feature extractors like VGG and ResNet. In overall, our proposed method yields competitive performance in comparison with other state-of-the-art approaches. Specifically, our F1-score is equivalent to top 3 on the ICDAR 2019 Robust Reading Challenge on Scanned Receipts OCR and Information Extraction.",https://www.semanticscholar.org/paper/61221e1f6292c15563b8d449dc2ed2096c48f627,Symposium on Information and Communication Technology,multi-head attention
a99855603e7689a4529a1573f0bc4716adb246c1,Improving Multi-Head Attention with Capsule Networks,"Shuhao Gu, Yang Feng",2019,14,"Multi-head attention advances neural machine translation by working out multiple versions of attention in different subspaces, but the neglect of semantic overlapping between subspaces increases the difficulty of translation and consequently hinders the further improvement of translation performance. In this paper, we employ capsule networks to comb the information from the multiple heads of the attention so that similar information can be clustered and unique information can be reserved. To this end, we adopt two routing mechanisms of Dynamic Routing and EM Routing, to fulfill the clustering and separating. We conducted experiments on Chinese-to-English and English-to-German translation tasks and got consistent improvements over the strong Transformer baseline.",https://www.semanticscholar.org/paper/a99855603e7689a4529a1573f0bc4716adb246c1,Natural Language Processing and Chinese Computing,multi-head attention
3d80f207cfe8b761b0a586061f7a00cda7174751,Classification of Heads in Multi-head Attention Mechanisms,"Feihu Huang, Min Jiang, F. Liu, Dian Xu, Zimeng Fan, Yonghao Wang",2022,5,,https://www.semanticscholar.org/paper/3d80f207cfe8b761b0a586061f7a00cda7174751,"Knowledge Science, Engineering and Management",multi-head attention
eed57902470501bf75720a19b56dfff8778cdf5e,Hierarchical X-Ray Report Generation via Pathology Tags and Multi Head Attention,"P. Srinivasan, Daksh Thapar, Arnav V. Bhavsar, A. Nigam",2020,26,,https://www.semanticscholar.org/paper/eed57902470501bf75720a19b56dfff8778cdf5e,Asian Conference on Computer Vision,multi-head attention
e7a2529932b3c455ff23663e73d78a9ac08e23ed,Dynamic Multi-head Attention,"F. Duarte, Nuno Lau, Artur Pereira, L. Reis",2024,0,,https://www.semanticscholar.org/paper/e7a2529932b3c455ff23663e73d78a9ac08e23ed,International Conference on Agents and Artificial Intelligence,multi-head attention
c9d08f8dc0646d55b94048b9329813ae80419013,Hierarchical Gated Convolutional Networks with Multi-Head Attention for Text Classification,"Haizhou Du, Jingu Qian",2018,15,"Text classification is a fundamental problem in natural language processing. Recently, neural network models have been demonstrated to be capable of achieving remarkable performance in this domain. However, none of existing method can achieve excellent classification accuracy while concerning of computational cost. To solve this problem, we proposed hierarchical gated convolutional networks with multi-head attention which reduces computational cost through its two distinctive characteristics to save considerable model parameters. First, it has a hierarchical structure the same as the hierarchical structure of documents that has word-level and sentence-level, which not only benefits to classification performance but also reduces computational cost significantly by reusing parameters of the model in each sentence. Second, we apply gated convolutional network on both levels that enables our model achieved comparable performance to very deep networks with relatively shallow network depth. To further improve the performance of our model, multi-head attention mechanism is employed to differentiate more or less importance of words or sentences for better construction of document representation. Experiments conducted on the commonly used Yelp reviews datasets demonstrate that the proposed architecture obtains competitive performance against the state-of-the-art methods.",https://www.semanticscholar.org/paper/c9d08f8dc0646d55b94048b9329813ae80419013,International Conference on Systems and Informatics,multi-head attention
9815410c35adcf28bdd595895f68b0e8bdeb4559,Orthogonality Constrained Multi-Head Attention for Keyword Spotting,"Mingu Lee, Jinkyu Lee, Hye Jin Jang, Byeonggeun Kim, Wonil Chang, Kyuwoong Hwang",2019,11,"Multi-head attention mechanism is capable of learning various representations from sequential data while paying attention to different subsequences, e.g., word-pieces or syllables in a spoken word. From the subsequences, it retrieves richer information than a single-head attention which only summarizes the whole sequence into one context vector. However, a naive use of the multi-head attention does not guarantee such richness as the attention heads may have positional and representational redundancy. In this paper, we propose a regularization technique for multi-head attention mechanism in an end-to-end neural keyword spotting system. Augmenting regularization terms which penalize positional and contextual non-orthogonality between the attention heads encourages to output different representations from separate subsequences, which in turn enables leveraging structured information without explicit sequence models such as hidden Markov models. In addition, intra-head contextual non-orthogonality regularization encourages each attention head to have similar representations across keyword examples, which helps classification by reducing feature variability. The experimental results demonstrate that the proposed regularization technique significantly improves the keyword spotting performance for the keyword “Hey Snapdragon”.",https://www.semanticscholar.org/paper/9815410c35adcf28bdd595895f68b0e8bdeb4559,Automatic Speech Recognition & Understanding,multi-head attention
4013cc18f320f652035187ca1a8860eff3b7fd77,A new joint CTC-attention-based speech recognition model with multi-level multi-head attention,"Chu-Xiong Qin, Wenlin Zhang, Dan Qu",2019,13,"A method called joint connectionist temporal classification (CTC)-attention-based speech recognition has recently received increasing focus and has achieved impressive performance. A hybrid end-to-end architecture that adds an extra CTC loss to the attention-based model could force extra restrictions on alignments. To explore better the end-to-end models, we propose improvements to the feature extraction and attention mechanism. First, we introduce a joint model trained with nonnegative matrix factorization (NMF)-based high-level features. Then, we put forward a hybrid attention mechanism by incorporating multi-head attentions and calculating attention scores over multi-level outputs. Experiments on TIMIT indicate that the new method achieves state-of-the-art performance with our best model. Experiments on WSJ show that our method exhibits a word error rate (WER) that is only 0.2% worse in absolute value than the best referenced method, which is trained on a much larger dataset, and it beats all present end-to-end methods. Further experiments on LibriSpeech show that our method is also comparable to the state-of-the-art end-to-end system in WER.",https://www.semanticscholar.org/paper/4013cc18f320f652035187ca1a8860eff3b7fd77,"EURASIP Journal on Audio, Speech, and Music Processing",multi-head attention
944e62d63c8b0421c0a700ae8b869fe8a374c54b,Bidirectional GRU with Multi-Head Attention for Chinese NER,"Shuo Yan, Jianping Chai, Liyun Wu",2020,11,"Named entity recognition (NER) is a basic task of natural language processing (nlp), which purpose is to locate the named entities in natural language text, and classify them into predefined categories such as persons (PER), locations (LOC), and organizations (ORG). Nowadays, deep learning methods have been widely used in this task and have achieved advanced results. However, most of the NER is conducted in English not in Chinese, and because of the complex language characteristics of Chinese itself, the current effect of named entity recognition in Chinese is not very satisfactory. In order to cope with the above problems, this paper proposes a new network structure, which is named BERT-BGRU-MHA-CRF. Experiments show that the model can achieve an F1 value of 94.14% on the MSRA corpus, which is better than the current mainstream model Bi-LSTM-CRF, and achieves a good accuracy on the Chinese named entity recognition task.",https://www.semanticscholar.org/paper/944e62d63c8b0421c0a700ae8b869fe8a374c54b,,multi-head attention
f79bab9a67c9030bbc05e3d32ac8c5233d368357,Multi-head attention model for aspect level sentiment analysis,"Xinsheng Zhang, Teng Gao",2019,12,"Aspect level sentiment classification task requires topical polarity classification for different description aspect. There is a polysemy in the same vocabulary, and the emotional polarity is different for different objects. Word embedding can capture semantic information but cannot adapt to the polysemy. Attention mechanism has achieved good performance in the above tasks; however, it is only able to get the degree of association between words and unable to get detailed descriptions. In this paper, the ELMOs model is used to adjust the polysemy of the word. The Transformer model is used to extract the features with the highest degree of relevance to the target object for emotional polarity classification. Our work contribution is to overcome the polysemy interference, and use the attention mechanism to model the network relationship between words, so that the model can extract important classification features according to different target words. Experiments on laptop and restaurant datasets demonstrate that our approach achieves a new state-of-the-art performance on a few benchmarks.",https://www.semanticscholar.org/paper/f79bab9a67c9030bbc05e3d32ac8c5233d368357,Journal of Intelligent & Fuzzy Systems,multi-head attention
290276c65ec440b70ee8e2284ce630870c97afbe,Parallelizing Multi-Head Attention on GPUs,"Tanvi Bhandarkar, Hemil Desai, Kriti Gupta",2021,0,,https://www.semanticscholar.org/paper/290276c65ec440b70ee8e2284ce630870c97afbe,,multi-head attention
86c72986acb3f0906cf0aa3df2f8abfa7965cfce,Concise Multi-head Attention Models,"Srinadh Bhojanapalli, Chulhee Yun, A. Rawat, Sashank J. Reddi, Sanjiv Kumar",2019,0,,https://www.semanticscholar.org/paper/86c72986acb3f0906cf0aa3df2f8abfa7965cfce,,multi-head attention
4cbf0b9fd18a1850ce588244b073927c372a0d4f,Towards Economical Inference: Enabling DeepSeek's Multi-Head Latent Attention in Any Transformer-based LLMs,"Tao Ji, Bin Guo, Yuanbin Wu, Qipeng Guo, Lixing Shen, Zhan Chen, Xipeng Qiu, Qi Zhang, Tao Gui",2025,22,"Multi-head Latent Attention (MLA) is an innovative architecture proposed by DeepSeek, designed to ensure efficient and economical inference by significantly compressing the Key-Value (KV) cache into a latent vector. Compared to MLA, standard LLMs employing Multi-Head Attention (MHA) and its variants such as Grouped-Query Attention (GQA) exhibit significant cost disadvantages. Enabling well-trained LLMs (e.g., Llama) to rapidly adapt to MLA without pre-training from scratch is both meaningful and challenging. This paper proposes the first data-efficient fine-tuning method for transitioning from MHA to MLA (MHA2MLA), which includes two key components: for partial-RoPE, we remove RoPE from dimensions of queries and keys that contribute less to the attention scores, for low-rank approximation, we introduce joint SVD approximations based on the pre-trained parameters of keys and values. These carefully designed strategies enable MHA2MLA to recover performance using only a small fraction (0.3% to 0.6%) of the data, significantly reducing inference costs while seamlessly integrating with compression techniques such as KV cache quantization. For example, the KV cache size of Llama2-7B is reduced by 92.19%, with only a 0.5% drop in LongBench performance.",https://www.semanticscholar.org/paper/4cbf0b9fd18a1850ce588244b073927c372a0d4f,Annual Meeting of the Association for Computational Linguistics,multi-head attention
5ae6fb6b5a3c7df515ff4a82ac9673bae6a8e200,GQA: Training Generalized Multi-Query Transformer Models from Multi-Head Checkpoints,"J. Ainslie, J. Lee-Thorp, Michiel de Jong, Yury Zemlyanskiy, Federico Lebr'on, Sumit K. Sanghai",2023,1331,"Multi-query attention (MQA), which only uses a single key-value head, drastically speeds up decoder inference. However, MQA can lead to quality degradation, and moreover it may not be desirable to train a separate model just for faster inference. We (1) propose a recipe for uptraining existing multi-head language model checkpoints into models with MQA using 5% of original pre-training compute, and (2) introduce grouped-query attention (GQA), a generalization of multi-query attention which uses an intermediate (more than one, less than number of query heads) number of key-value heads. We show that uptrained GQA achieves quality close to multi-head attention with comparable speed to MQA.",https://www.semanticscholar.org/paper/5ae6fb6b5a3c7df515ff4a82ac9673bae6a8e200,Conference on Empirical Methods in Natural Language Processing,multi-head attention
5d5cf18a381a7869715da6c04236c87e7ed566a8,TransMLA: Multi-Head Latent Attention Is All You Need,"Fanxu Meng, Pingzhi Tang, Xiaojuan Tang, Zengwei Yao, Xing Sun, Muhan Zhang",2025,22,"In this paper, we present TransMLA, a framework that seamlessly converts any GQA-based pre-trained model into an MLA-based model. Our approach enables direct compatibility with DeepSeek's codebase, allowing these models to fully leverage DeepSeek-specific optimizations such as vLLM and SGlang. By compressing 93% of the KV cache in LLaMA-2-7B, TransMLA achieves a 10.6x inference speedup at an 8K context length while preserving meaningful output quality. Additionally, the model requires only 6 billion tokens for fine-tuning to regain performance on par with the original across multiple benchmarks. TransMLA offers a practical solution for migrating GQA-based models to the MLA structure. When combined with DeepSeek's advanced features, such as FP8 quantization and Multi-Token Prediction, even greater inference acceleration can be realized.",https://www.semanticscholar.org/paper/5d5cf18a381a7869715da6c04236c87e7ed566a8,,multi-head attention
92ff65ba7f975f082250ce334f896a12ee3a4c44,Multi-User Opportunistic Spectrum Access for Cognitive Radio Networks Based on Multi-Head Self-Attention and Multi-Agent Deep Reinforcement Learning,"Weiwei Bai, Guoqiang Zheng, Weibing Xia, Yu Mu, Yujun Xue",2025,14,"Aiming to address the issue of multi-user dynamic spectrum access in an opportunistic mode in cognitive radio networks leading to low sum throughput, we propose a multi-user opportunistic spectrum access method based on multi-head self-attention and multi-agent deep reinforcement learning. First, an optimization model for joint channel selection and power control in multi-user systems is constructed based on centralized training with a decentralized execution framework. In the training phase, the decision-making policy is optimized using global information, while in the execution phase, each agent makes decisions according to its observations. Meanwhile, a multi-constraint dynamic proportional reward function is designed to guide the agent in selecting more rational actions by refining the constraints and dynamically adjusting the reward proportion. Furthermore, a multi-head self-attention mechanism is incorporated into the critic network to dynamically allocate attention weights to different users, thereby enhancing the ability of the network to estimate the joint action value. Finally, the proposed method is evaluated in terms of convergence, throughput, and dynamic performance. Simulation results demonstrate that the proposed method significantly improves the sum throughput of secondary users in opportunistic spectrum access.",https://www.semanticscholar.org/paper/92ff65ba7f975f082250ce334f896a12ee3a4c44,Italian National Conference on Sensors,multi-head attention
07a64686ce8e43ac475a8d820a8a9f1d87989583,"Analyzing Multi-Head Self-Attention: Specialized Heads Do the Heavy Lifting, the Rest Can Be Pruned","Elena Voita, David Talbot, F. Moiseev, Rico Sennrich, Ivan Titov",2019,1450,"Multi-head self-attention is a key component of the Transformer, a state-of-the-art architecture for neural machine translation. In this work we evaluate the contribution made by individual attention heads to the overall performance of the model and analyze the roles played by them in the encoder. We find that the most important and confident heads play consistent and often linguistically-interpretable roles. When pruning heads using a method based on stochastic gates and a differentiable relaxation of the L0 penalty, we observe that specialized heads are last to be pruned. Our novel pruning method removes the vast majority of heads without seriously affecting performance. For example, on the English-Russian WMT dataset, pruning 38 out of 48 encoder heads results in a drop of only 0.15 BLEU.",https://www.semanticscholar.org/paper/07a64686ce8e43ac475a8d820a8a9f1d87989583,Annual Meeting of the Association for Computational Linguistics,multi-head attention
0eec6c36da426f78b7091ba7ae8602e129742d30,Enhancing Skin Cancer Diagnosis Using Swin Transformer with Hybrid Shifted Window-Based Multi-head Self-attention and SwiGLU-Based MLP,"Ishak Paçal, Melek Alaftekin, F. Zengul",2024,70,"Skin cancer is one of the most frequently occurring cancers worldwide, and early detection is crucial for effective treatment. Dermatologists often face challenges such as heavy data demands, potential human errors, and strict time limits, which can negatively affect diagnostic outcomes. Deep learning–based diagnostic systems offer quick, accurate testing and enhanced research capabilities, providing significant support to dermatologists. In this study, we enhanced the Swin Transformer architecture by implementing the hybrid shifted window-based multi-head self-attention (HSW-MSA) in place of the conventional shifted window-based multi-head self-attention (SW-MSA). This adjustment enables the model to more efficiently process areas of skin cancer overlap, capture finer details, and manage long-range dependencies, while maintaining memory usage and computational efficiency during training. Additionally, the study replaces the standard multi-layer perceptron (MLP) in the Swin Transformer with a SwiGLU-based MLP, an upgraded version of the gated linear unit (GLU) module, to achieve higher accuracy, faster training speeds, and better parameter efficiency. The modified Swin model-base was evaluated using the publicly accessible ISIC 2019 skin dataset with eight classes and was compared against popular convolutional neural networks (CNNs) and cutting-edge vision transformer (ViT) models. In an exhaustive assessment on the unseen test dataset, the proposed Swin-Base model demonstrated exceptional performance, achieving an accuracy of 89.36%, a recall of 85.13%, a precision of 88.22%, and an F1-score of 86.65%, surpassing all previously reported research and deep learning models documented in the literature.",https://www.semanticscholar.org/paper/0eec6c36da426f78b7091ba7ae8602e129742d30,,multi-head attention
2bc63d667572453d1da74abb32c5780a676099ad,"Training Dynamics of Multi-Head Softmax Attention for In-Context Learning: Emergence, Convergence, and Optimality","Siyu Chen, Heejune Sheen, Tianhao Wang, Zhuoran Yang",2024,73,"We study the dynamics of gradient flow for training a multi-head softmax attention model for in-context learning of multi-task linear regression. We establish the global convergence of gradient flow under suitable choices of initialization. In addition, we prove that an interesting""task allocation""phenomenon emerges during the gradient flow dynamics, where each attention head focuses on solving a single task of the multi-task model. Specifically, we prove that the gradient flow dynamics can be split into three phases -- a warm-up phase where the loss decreases rather slowly and the attention heads gradually build up their inclination towards individual tasks, an emergence phase where each head selects a single task and the loss rapidly decreases, and a convergence phase where the attention parameters converge to a limit. Furthermore, we prove the optimality of gradient flow in the sense that the limiting model learned by gradient flow is on par with the best possible multi-head softmax attention model up to a constant factor. Our analysis also delineates a strict separation in terms of the prediction accuracy of ICL between single-head and multi-head attention models. The key technique for our convergence analysis is to map the gradient flow dynamics in the parameter space to a set of ordinary differential equations in the spectral domain, where the relative magnitudes of the semi-singular values of the attention weights determines task allocation. To our best knowledge, our work provides the first convergence result for the multi-head softmax attention model.",https://www.semanticscholar.org/paper/2bc63d667572453d1da74abb32c5780a676099ad,arXiv.org,multi-head attention
4552dd8a77f66b635764675823fe2d9d5f05a227,SMGformer: integrating STL and multi-head self-attention in deep learning model for multi-step runoff forecasting,"Wen-chuan Wang, Miao Gu, Yang-hao Hong, Xiao-xue Hu, Hong-fei Zang, Xiaonan Chen, Yan-guo Jin",2024,36,"Accurate runoff forecasting is of great significance for water resource allocation flood control and disaster reduction. However, due to the inherent strong randomness of runoff sequences, this task faces significant challenges. To address this challenge, this study proposes a new SMGformer runoff forecast model. The model integrates Seasonal and Trend decomposition using Loess (STL), Informer’s Encoder layer, Bidirectional Gated Recurrent Unit (BiGRU), and Multi-head self-attention (MHSA). Firstly, in response to the nonlinear and non-stationary characteristics of the runoff sequence, the STL decomposition is used to extract the runoff sequence’s trend, period, and residual terms, and a multi-feature set based on ‘sequence-sequence’ is constructed as the input of the model, providing a foundation for subsequent models to capture the evolution of runoff. The key features of the input set are then captured using the Informer’s Encoder layer. Next, the BiGRU layer is used to learn the temporal information of these features. To further optimize the output of the BiGRU layer, the MHSA mechanism is introduced to emphasize the impact of important information. Finally, accurate runoff forecasting is achieved by transforming the output of the MHSA layer through the Fully connected layer. To verify the effectiveness of the proposed model, monthly runoff data from two hydrological stations in China are selected, and eight models are constructed to compare the performance of the proposed model. The results show that compared with the Informer model, the 1th step MAE of the SMGformer model decreases by 42.2% and 36.6%, respectively; RMSE decreases by 37.9% and 43.6% respectively; NSE increases from 0.936 to 0.975 and from 0.487 to 0.837, respectively. In addition, the KGE of the SMGformer model at the 3th step are 0.960 and 0.805, both of which can maintain above 0.8. Therefore, the model can accurately capture key information in the monthly runoff sequence and extend the effective forecast period of the model.",https://www.semanticscholar.org/paper/4552dd8a77f66b635764675823fe2d9d5f05a227,Scientific Reports,multi-head attention
fb1dc3a078dbe9e8caadb68e6921851b2888694f,CLIO: Role-interactive Multi-event Head Attention Network for Document-level Event Extraction,"Yubing Ren, Yanan Cao, Fang Fang, Ping Guo, Zheng Lin, Wei Ma, Yi Liu",2022,17,,https://www.semanticscholar.org/paper/fb1dc3a078dbe9e8caadb68e6921851b2888694f,International Conference on Computational Linguistics,multi-head attention
feb8fa2a5c48c96a00bcf2efd0f70e0c230db0e5,A semi-supervised approach for the integration of multi-omics data based on transformer multi-head self-attention mechanism and graph convolutional networks,"Jiahui Wang, N. Liao, Xiaofei Du, Qingfeng Chen, Bizhong Wei",2024,49,"Background and objectives Comprehensive analysis of multi-omics data is crucial for accurately formulating effective treatment plans for complex diseases. Supervised ensemble methods have gained popularity in recent years for multi-omics data analysis. However, existing research based on supervised learning algorithms often fails to fully harness the information from unlabeled nodes and overlooks the latent features within and among different omics, as well as the various associations among features. Here, we present a novel multi-omics integrative method MOSEGCN, based on the Transformer multi-head self-attention mechanism and Graph Convolutional Networks(GCN), with the aim of enhancing the accuracy of complex disease classification. MOSEGCN first employs the Transformer multi-head self-attention mechanism and Similarity Network Fusion (SNF) to separately learn the inherent correlations of latent features within and among different omics, constructing a comprehensive view of diseases. Subsequently, it feeds the learned crucial information into a self-ensembling Graph Convolutional Network (SEGCN) built upon semi-supervised learning methods for training and testing, facilitating a better analysis and utilization of information from multi-omics data to achieve precise classification of disease subtypes. Results The experimental results show that MOSEGCN outperforms several state-of-the-art multi-omics integrative analysis approaches on three types of omics data: mRNA expression data, microRNA expression data, and DNA methylation data, with accuracy rates of 83.0% for Alzheimer's disease and 86.7% for breast cancer subtyping. Furthermore, MOSEGCN exhibits strong generalizability on the GBM dataset, enabling the identification of important biomarkers for related diseases. Conclusion MOSEGCN explores the significant relationship information among different omics and within each omics' latent features, effectively leveraging labeled and unlabeled information to further enhance the accuracy of complex disease classification. It also provides a promising approach for identifying reliable biomarkers, paving the way for personalized medicine.",https://www.semanticscholar.org/paper/feb8fa2a5c48c96a00bcf2efd0f70e0c230db0e5,BMC Genomics,multi-head attention
9abc2fd61028dc70e915446c285bf82651249443,Deep learning-based multi-head self-attention model for human epilepsy identification from EEG signal for biomedical traits,"A. Dutta, Mohan Raparthi, Mahmood Alsaadi, Mohammed Wasim Bhatt, Sarath babu Dodda, P. C, Mukta Sandhu, J. Patni",2024,42,,https://www.semanticscholar.org/paper/9abc2fd61028dc70e915446c285bf82651249443,Multimedia tools and applications,multi-head attention
5c8233388d7955c09e6bce694b07ec352a9d2ea9,Adaptive Multi-Head Self-Attention Based Supervised VAE for Industrial Soft Sensing With Missing Data,"Lei Chen, Yuan Xu, Qun Zhu, Yanlin He",2024,41,"Variational auto-encoders (VAEs) have been widely used in soft sensing due to their ability to provide a probabilistic description of the hidden space. However, VAEs are static models that do not consider process dynamics, which can limit the ability of VAEs to accurately model complex industrial processes. To tackle this problem, this paper proposes a model called adaptive multi-head self-attention based supervised VAE (AMSA-SVAE). In AMSA-SVAE, an adaptive multi-head self-attention mechanism (AMSA) is proposed based on the multi-head self-attention mechanism (MSA). AMSA can dynamically extract different attention information depending on specific tasks. By adjusting the attention weights based on the input sequence, AMSA allows for more accurate and efficient modeling of complex industrial processes. Then, AMSA is used as the encoder and decoder of SVAE for soft sensing. Furthermore, with the data generation capabilities of VAE, an adaptive multi-head self-attention based VAE (AMSA-VAE) framework is proposed to address the issue of missing data. The AMSA-VAE is used to dynamically fill in missing data, thereby extending the capabilities of AMSA-SVAE. Finally, the performance of AMSA-SVAE is verified by a set of real industrial data, and the ability of AMSA-VAE framework is demonstrated by simulating different degrees of data missing rates. By combining the dynamic modeling capabilities of AMSA-SVAE with the data generation capabilities of AMSA-VAE, the proposed approach provides a robust solution to the challenges of incomplete data in soft sensing. Note to Practitioners— Soft sensors are widely used to measure key parameters in industrial processes, but missing values in the data are common due to sensor failures or transmission signal interference. This poses a significant challenge for traditional soft sensors, which require complete data to accurately model. Meanwhile, the dynamic nature of industrial process data further complicates the modeling process. To solve these challenges, this paper proposes an AMSA-SVAE model for soft sensing and an AMSA-VAE framework for filling in the missing values in the data, thereby extending the capabilities of AMSA-SVAE to handle missing data. When facing a dataset with missing values, AMSA-VAE framework is first used to fill in the missing values before the filled complete data is fed into AMSA-SVAE for modeling. Finally, the proposed approaches are evaluated through two sets of experiments using a real industrial dataset, showing the excellent performance of AMSA-SVAE and AMSA-VAE framework in modeling dynamic industrial process data and addressing the missing data problem.",https://www.semanticscholar.org/paper/5c8233388d7955c09e6bce694b07ec352a9d2ea9,IEEE Transactions on Automation Science and Engineering,multi-head attention
dce46d9043f131fbd62f19f212da018f2c37e0a5,Epilepsy detection based on multi-head self-attention mechanism,"Yandong Ru, Gaoyang An, Zheng Wei, Hongming Chen",2024,18,"CNN has demonstrated remarkable performance in EEG signal detection, yet it still faces limitations in terms of global perception. Additionally, due to individual differences in EEG signals, the generalization ability of epilepsy detection models is week. To address this issue, this paper presents a cross-patient epilepsy detection method utilizing a multi-head self-attention mechanism. This method first utilizes Short-Time Fourier Transform (STFT) to transform the original EEG signals into time-frequency features, then models local information using Convolutional Neural Network (CNN), subsequently captures global dependency relationships between features using the multi-head self-attention mechanism of Transformer, and finally performs epilepsy detection using these features. Meanwhile, this model employs a light multi-head attention mechanism module with an alternating structure, which can comprehensively extract multi-scale features while significantly reducing computational costs. Experimental results on the CHB-MIT dataset show that the proposed model achieves accuracy, sensitivity, specificity, F1 score, and AUC of 92.89%, 96.17%, 92.99%, 94.41%, and 96.77%, respectively. Compared to the existing methods, the method proposed in this paper obtains better performance along with better generalization.",https://www.semanticscholar.org/paper/dce46d9043f131fbd62f19f212da018f2c37e0a5,PLoS ONE,multi-head attention
76a1765675d80061e5f9ee85c377be37a286302f,Multi-head multi-order graph attention networks,"Jie Ben, Qiguo Sun, Keyu Liu, Xibei Yang, Fengjun Zhang",2024,18,,https://www.semanticscholar.org/paper/76a1765675d80061e5f9ee85c377be37a286302f,,multi-head attention
5e81c6099e8739ac151d6105d44d4bfdbf6acf54,A performance degradation prediction model for PEMFC based on bi-directional long short-term memory and multi-head self-attention mechanism,"Chun-qiang Jia, Hongwen He, Jiaming Zhou, Kunang Li, Jianwei Li, Zhongbao Wei",2024,139,,https://www.semanticscholar.org/paper/5e81c6099e8739ac151d6105d44d4bfdbf6acf54,International journal of hydrogen energy,multi-head attention
